Timestamp,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Load","GPU Temp"
17/12/2020 19:14:31 PM,89.60°F,89.60°F,89.60°F,95.00°F,93.20°F,22%,105.80°F
17/12/2020 19:14:36 PM,89.60°F,93.20°F,89.60°F,91.40°F,93.20°F,23%,105.80°F
17/12/2020 19:14:41 PM,91.40°F,91.40°F,91.40°F,91.40°F,95.00°F,22%,104.00°F
17/12/2020 19:14:46 PM,87.80°F,95.00°F,95.00°F,91.40°F,95.00°F,19%,105.80°F
17/12/2020 19:14:51 PM,91.40°F,93.20°F,93.20°F,91.40°F,93.20°F,20%,105.80°F
17/12/2020 19:14:56 PM,93.20°F,91.40°F,91.40°F,89.60°F,93.20°F,26%,105.80°F
17/12/2020 19:15:01 PM,91.40°F,87.80°F,91.40°F,91.40°F,95.00°F,15%,104.00°F
17/12/2020 19:15:06 PM,93.20°F,93.20°F,95.00°F,93.20°F,96.80°F,27%,105.80°F
17/12/2020 19:15:11 PM,95.00°F,93.20°F,96.80°F,93.20°F,96.80°F,24%,105.80°F
17/12/2020 19:15:16 PM,95.00°F,96.80°F,98.60°F,96.80°F,98.60°F,27%,104.00°F
17/12/2020 19:15:21 PM,91.40°F,89.60°F,87.80°F,93.20°F,93.20°F,12%,105.80°F
17/12/2020 19:15:26 PM,93.20°F,89.60°F,95.00°F,93.20°F,95.00°F,17%,105.80°F
17/12/2020 19:15:31 PM,93.20°F,96.80°F,98.60°F,98.60°F,100.40°F,20%,104.00°F
17/12/2020 19:15:36 PM,95.00°F,93.20°F,95.00°F,93.20°F,95.00°F,17%,105.80°F
17/12/2020 19:15:41 PM,93.20°F,95.00°F,96.80°F,93.20°F,96.80°F,5%,104.00°F
17/12/2020 19:15:46 PM,95.00°F,95.00°F,98.60°F,95.00°F,98.60°F,18%,104.00°F
17/12/2020 19:15:51 PM,93.20°F,95.00°F,98.60°F,96.80°F,98.60°F,8%,105.80°F
17/12/2020 19:15:56 PM,95.00°F,96.80°F,95.00°F,93.20°F,95.00°F,10%,105.80°F
17/12/2020 19:16:01 PM,91.40°F,91.40°F,89.60°F,93.20°F,93.20°F,5%,104.00°F
17/12/2020 19:16:06 PM,96.80°F,96.80°F,100.40°F,95.00°F,100.40°F,21%,105.80°F
17/12/2020 19:16:11 PM,107.60°F,107.60°F,105.80°F,105.80°F,107.60°F,56%,105.80°F
17/12/2020 19:16:16 PM,93.20°F,95.00°F,96.80°F,93.20°F,96.80°F,9%,105.80°F
17/12/2020 19:16:21 PM,93.20°F,95.00°F,96.80°F,95.00°F,96.80°F,18%,105.80°F
17/12/2020 19:16:26 PM,93.20°F,96.80°F,98.60°F,96.80°F,98.60°F,36%,105.80°F
17/12/2020 19:16:31 PM,93.20°F,93.20°F,100.40°F,96.80°F,100.40°F,21%,105.80°F
17/12/2020 19:16:36 PM,109.40°F,105.80°F,111.20°F,109.40°F,111.20°F,28%,105.80°F
17/12/2020 19:16:41 PM,96.80°F,96.80°F,105.80°F,100.40°F,105.80°F,34%,105.80°F
17/12/2020 19:16:46 PM,100.40°F,100.40°F,104.00°F,102.20°F,104.00°F,27%,105.80°F
17/12/2020 19:16:51 PM,96.80°F,96.80°F,102.20°F,96.80°F,102.20°F,27%,104.00°F
17/12/2020 19:16:56 PM,96.80°F,95.00°F,96.80°F,96.80°F,96.80°F,13%,105.80°F
17/12/2020 19:17:01 PM,104.00°F,100.40°F,102.20°F,105.80°F,104.00°F,56%,104.00°F
17/12/2020 19:17:06 PM,96.80°F,98.60°F,102.20°F,96.80°F,102.20°F,17%,105.80°F
17/12/2020 19:17:11 PM,100.40°F,96.80°F,100.40°F,93.20°F,100.40°F,22%,105.80°F
17/12/2020 19:17:16 PM,98.60°F,98.60°F,100.40°F,95.00°F,100.40°F,14%,105.80°F
17/12/2020 19:17:21 PM,93.20°F,93.20°F,98.60°F,95.00°F,98.60°F,8%,105.80°F
17/12/2020 19:17:26 PM,96.80°F,95.00°F,98.60°F,98.60°F,98.60°F,15%,105.80°F
17/12/2020 19:17:31 PM,95.00°F,95.00°F,100.40°F,95.00°F,100.40°F,18%,104.00°F
17/12/2020 19:17:36 PM,93.20°F,96.80°F,96.80°F,100.40°F,96.80°F,16%,105.80°F
17/12/2020 19:17:41 PM,96.80°F,98.60°F,102.20°F,98.60°F,102.20°F,16%,105.80°F
17/12/2020 19:17:46 PM,96.80°F,96.80°F,102.20°F,98.60°F,102.20°F,25%,105.80°F
17/12/2020 19:17:51 PM,93.20°F,98.60°F,102.20°F,95.00°F,102.20°F,21%,105.80°F
17/12/2020 19:17:56 PM,95.00°F,95.00°F,96.80°F,100.40°F,96.80°F,27%,105.80°F
17/12/2020 19:18:01 PM,91.40°F,95.00°F,98.60°F,95.00°F,98.60°F,24%,105.80°F
17/12/2020 19:18:06 PM,95.00°F,93.20°F,91.40°F,91.40°F,93.20°F,21%,105.80°F
17/12/2020 19:18:11 PM,89.60°F,91.40°F,91.40°F,91.40°F,93.20°F,15%,105.80°F
17/12/2020 19:18:16 PM,91.40°F,91.40°F,93.20°F,91.40°F,95.00°F,13%,105.80°F
17/12/2020 19:18:21 PM,89.60°F,89.60°F,91.40°F,89.60°F,93.20°F,14%,105.80°F
17/12/2020 19:18:26 PM,93.20°F,89.60°F,89.60°F,91.40°F,95.00°F,30%,104.00°F
17/12/2020 19:18:31 PM,91.40°F,91.40°F,91.40°F,87.80°F,91.40°F,17%,104.00°F
17/12/2020 19:18:36 PM,93.20°F,95.00°F,96.80°F,98.60°F,98.60°F,18%,104.00°F
17/12/2020 19:18:41 PM,89.60°F,91.40°F,89.60°F,89.60°F,91.40°F,17%,104.00°F
17/12/2020 19:18:46 PM,89.60°F,89.60°F,89.60°F,87.80°F,93.20°F,16%,105.80°F
17/12/2020 19:18:51 PM,89.60°F,89.60°F,86.00°F,89.60°F,91.40°F,14%,104.00°F
17/12/2020 19:18:56 PM,91.40°F,91.40°F,87.80°F,87.80°F,91.40°F,24%,104.00°F
17/12/2020 19:19:01 PM,87.80°F,91.40°F,100.40°F,96.80°F,102.20°F,18%,104.00°F
17/12/2020 19:19:06 PM,87.80°F,89.60°F,89.60°F,89.60°F,91.40°F,20%,105.80°F
17/12/2020 19:19:11 PM,91.40°F,86.00°F,87.80°F,89.60°F,91.40°F,13%,104.00°F
17/12/2020 19:19:16 PM,89.60°F,89.60°F,91.40°F,89.60°F,93.20°F,24%,104.00°F
17/12/2020 19:19:21 PM,93.20°F,91.40°F,87.80°F,89.60°F,91.40°F,14%,104.00°F
17/12/2020 19:19:26 PM,96.80°F,98.60°F,104.00°F,98.60°F,104.00°F,48%,105.80°F
17/12/2020 19:19:31 PM,96.80°F,98.60°F,100.40°F,96.80°F,100.40°F,27%,105.80°F
17/12/2020 19:19:36 PM,96.80°F,100.40°F,91.40°F,96.80°F,96.80°F,33%,105.80°F
17/12/2020 19:19:41 PM,91.40°F,93.20°F,91.40°F,93.20°F,93.20°F,28%,105.80°F
17/12/2020 19:19:46 PM,93.20°F,91.40°F,98.60°F,95.00°F,98.60°F,19%,105.80°F
17/12/2020 19:19:51 PM,96.80°F,96.80°F,104.00°F,96.80°F,105.80°F,49%,105.80°F
17/12/2020 19:19:56 PM,93.20°F,96.80°F,91.40°F,104.00°F,96.80°F,55%,105.80°F
17/12/2020 19:20:01 PM,89.60°F,91.40°F,95.00°F,93.20°F,95.00°F,15%,104.00°F
17/12/2020 19:20:06 PM,95.00°F,96.80°F,98.60°F,93.20°F,98.60°F,17%,105.80°F
17/12/2020 19:20:11 PM,93.20°F,95.00°F,96.80°F,95.00°F,96.80°F,18%,104.00°F
17/12/2020 19:20:16 PM,89.60°F,91.40°F,91.40°F,93.20°F,93.20°F,24%,105.80°F
17/12/2020 19:20:21 PM,95.00°F,93.20°F,93.20°F,95.00°F,95.00°F,19%,105.80°F
17/12/2020 19:20:26 PM,96.80°F,95.00°F,98.60°F,93.20°F,98.60°F,17%,105.80°F
17/12/2020 19:20:31 PM,91.40°F,95.00°F,98.60°F,96.80°F,98.60°F,14%,104.00°F
17/12/2020 19:20:36 PM,91.40°F,96.80°F,91.40°F,96.80°F,93.20°F,16%,104.00°F
17/12/2020 19:20:41 PM,100.40°F,96.80°F,102.20°F,95.00°F,102.20°F,25%,105.80°F
17/12/2020 19:20:46 PM,91.40°F,93.20°F,91.40°F,91.40°F,93.20°F,22%,104.00°F
17/12/2020 19:20:51 PM,87.80°F,89.60°F,89.60°F,87.80°F,93.20°F,23%,105.80°F
17/12/2020 19:20:56 PM,87.80°F,89.60°F,87.80°F,87.80°F,95.00°F,24%,104.00°F
17/12/2020 19:21:01 PM,104.00°F,95.00°F,102.20°F,102.20°F,104.00°F,28%,104.00°F
17/12/2020 19:21:06 PM,93.20°F,95.00°F,98.60°F,93.20°F,98.60°F,34%,104.00°F
17/12/2020 19:21:11 PM,93.20°F,96.80°F,91.40°F,93.20°F,96.80°F,28%,104.00°F
17/12/2020 19:21:16 PM,95.00°F,95.00°F,100.40°F,100.40°F,102.20°F,22%,104.00°F
17/12/2020 19:21:21 PM,95.00°F,98.60°F,95.00°F,95.00°F,96.80°F,21%,104.00°F
17/12/2020 19:21:26 PM,102.20°F,96.80°F,102.20°F,96.80°F,105.80°F,40%,104.00°F
17/12/2020 19:21:31 PM,91.40°F,93.20°F,98.60°F,91.40°F,98.60°F,32%,104.00°F
17/12/2020 19:21:36 PM,91.40°F,91.40°F,95.00°F,93.20°F,95.00°F,23%,105.80°F
17/12/2020 19:21:41 PM,93.20°F,91.40°F,95.00°F,93.20°F,96.80°F,25%,104.00°F
17/12/2020 19:21:46 PM,95.00°F,91.40°F,95.00°F,93.20°F,95.00°F,20%,104.00°F
17/12/2020 19:21:51 PM,95.00°F,96.80°F,100.40°F,95.00°F,100.40°F,23%,104.00°F
17/12/2020 19:21:56 PM,95.00°F,93.20°F,98.60°F,93.20°F,98.60°F,22%,104.00°F
17/12/2020 19:22:01 PM,91.40°F,93.20°F,100.40°F,93.20°F,100.40°F,27%,105.80°F
17/12/2020 19:22:06 PM,91.40°F,93.20°F,95.00°F,91.40°F,95.00°F,20%,104.00°F
17/12/2020 19:22:11 PM,98.60°F,102.20°F,107.60°F,95.00°F,107.60°F,47%,104.00°F
17/12/2020 19:22:16 PM,98.60°F,95.00°F,95.00°F,93.20°F,96.80°F,15%,104.00°F
17/12/2020 19:22:21 PM,96.80°F,96.80°F,96.80°F,98.60°F,98.60°F,31%,104.00°F
17/12/2020 19:22:26 PM,96.80°F,98.60°F,102.20°F,98.60°F,102.20°F,31%,104.00°F
17/12/2020 19:22:31 PM,95.00°F,96.80°F,95.00°F,93.20°F,98.60°F,16%,104.00°F
17/12/2020 19:22:36 PM,113.00°F,107.60°F,111.20°F,111.20°F,111.20°F,93%,104.00°F
17/12/2020 19:22:41 PM,102.20°F,102.20°F,104.00°F,102.20°F,104.00°F,30%,105.80°F
17/12/2020 19:22:46 PM,105.80°F,98.60°F,105.80°F,102.20°F,107.60°F,61%,104.00°F
17/12/2020 19:22:51 PM,104.00°F,104.00°F,105.80°F,107.60°F,105.80°F,70%,105.80°F
17/12/2020 19:22:56 PM,109.40°F,104.00°F,104.00°F,107.60°F,109.40°F,73%,104.00°F
17/12/2020 19:23:01 PM,109.40°F,105.80°F,111.20°F,111.20°F,111.20°F,76%,104.00°F
17/12/2020 19:23:06 PM,100.40°F,102.20°F,104.00°F,104.00°F,104.00°F,37%,104.00°F
17/12/2020 19:23:11 PM,114.80°F,113.00°F,114.80°F,113.00°F,114.80°F,80%,104.00°F
17/12/2020 19:23:16 PM,113.00°F,113.00°F,114.80°F,114.80°F,116.60°F,73%,104.00°F
17/12/2020 19:23:21 PM,114.80°F,113.00°F,113.00°F,114.80°F,114.80°F,68%,105.80°F
17/12/2020 19:23:26 PM,96.80°F,98.60°F,96.80°F,95.00°F,100.40°F,27%,104.00°F
17/12/2020 19:23:31 PM,96.80°F,98.60°F,96.80°F,96.80°F,96.80°F,32%,104.00°F
17/12/2020 19:23:36 PM,95.00°F,96.80°F,102.20°F,98.60°F,102.20°F,25%,104.00°F
17/12/2020 19:23:41 PM,96.80°F,95.00°F,95.00°F,96.80°F,96.80°F,21%,104.00°F
17/12/2020 19:23:46 PM,96.80°F,100.40°F,102.20°F,98.60°F,102.20°F,30%,104.00°F
17/12/2020 19:23:51 PM,107.60°F,102.20°F,100.40°F,102.20°F,100.40°F,52%,104.00°F
17/12/2020 19:23:56 PM,100.40°F,105.80°F,100.40°F,98.60°F,100.40°F,48%,104.00°F
17/12/2020 19:24:01 PM,95.00°F,96.80°F,102.20°F,98.60°F,102.20°F,27%,104.00°F
17/12/2020 19:24:06 PM,111.20°F,98.60°F,98.60°F,109.40°F,100.40°F,67%,104.00°F
17/12/2020 19:24:11 PM,104.00°F,102.20°F,105.80°F,105.80°F,105.80°F,29%,105.80°F
17/12/2020 19:24:16 PM,93.20°F,98.60°F,105.80°F,100.40°F,105.80°F,16%,104.00°F
17/12/2020 19:24:21 PM,100.40°F,96.80°F,102.20°F,98.60°F,102.20°F,20%,104.00°F
17/12/2020 19:24:26 PM,96.80°F,95.00°F,95.00°F,96.80°F,96.80°F,21%,104.00°F
17/12/2020 19:24:31 PM,95.00°F,96.80°F,102.20°F,95.00°F,102.20°F,21%,104.00°F
17/12/2020 19:24:36 PM,104.00°F,98.60°F,104.00°F,100.40°F,104.00°F,28%,104.00°F
17/12/2020 19:24:41 PM,100.40°F,96.80°F,98.60°F,100.40°F,100.40°F,26%,105.80°F
17/12/2020 19:24:46 PM,111.20°F,104.00°F,107.60°F,109.40°F,107.60°F,71%,105.80°F
17/12/2020 19:24:51 PM,104.00°F,111.20°F,109.40°F,104.00°F,109.40°F,41%,105.80°F
17/12/2020 19:24:56 PM,114.80°F,114.80°F,113.00°F,113.00°F,114.80°F,96%,105.80°F
17/12/2020 19:25:01 PM,100.40°F,102.20°F,104.00°F,102.20°F,104.00°F,30%,104.00°F
17/12/2020 19:25:06 PM,96.80°F,105.80°F,102.20°F,96.80°F,102.20°F,24%,105.80°F
17/12/2020 19:25:11 PM,96.80°F,100.40°F,95.00°F,96.80°F,100.40°F,17%,104.00°F
17/12/2020 19:25:16 PM,95.00°F,95.00°F,96.80°F,96.80°F,96.80°F,25%,104.00°F
17/12/2020 19:25:21 PM,98.60°F,100.40°F,102.20°F,98.60°F,102.20°F,25%,105.80°F
17/12/2020 19:25:26 PM,100.40°F,100.40°F,102.20°F,102.20°F,102.20°F,21%,105.80°F
17/12/2020 19:25:31 PM,96.80°F,98.60°F,98.60°F,96.80°F,98.60°F,27%,104.00°F
17/12/2020 19:25:36 PM,98.60°F,100.40°F,96.80°F,98.60°F,98.60°F,19%,104.00°F
17/12/2020 19:25:41 PM,100.40°F,98.60°F,107.60°F,102.20°F,107.60°F,25%,104.00°F
17/12/2020 19:25:46 PM,102.20°F,96.80°F,104.00°F,100.40°F,104.00°F,34%,105.80°F
17/12/2020 19:25:51 PM,107.60°F,104.00°F,107.60°F,104.00°F,109.40°F,40%,105.80°F
17/12/2020 19:25:56 PM,96.80°F,98.60°F,98.60°F,100.40°F,100.40°F,60%,104.00°F
17/12/2020 19:26:01 PM,104.00°F,100.40°F,107.60°F,102.20°F,107.60°F,54%,104.00°F
17/12/2020 19:26:06 PM,104.00°F,102.20°F,109.40°F,109.40°F,109.40°F,64%,105.80°F
17/12/2020 19:26:11 PM,100.40°F,100.40°F,98.60°F,107.60°F,102.20°F,34%,105.80°F
17/12/2020 19:26:16 PM,100.40°F,100.40°F,102.20°F,98.60°F,104.00°F,27%,104.00°F
17/12/2020 19:26:21 PM,104.00°F,105.80°F,105.80°F,105.80°F,105.80°F,40%,105.80°F
17/12/2020 19:26:26 PM,100.40°F,96.80°F,104.00°F,107.60°F,104.00°F,32%,105.80°F
17/12/2020 19:26:31 PM,102.20°F,104.00°F,109.40°F,102.20°F,109.40°F,32%,105.80°F
17/12/2020 19:26:36 PM,102.20°F,105.80°F,107.60°F,105.80°F,107.60°F,44%,105.80°F
17/12/2020 19:26:41 PM,111.20°F,105.80°F,109.40°F,111.20°F,111.20°F,64%,105.80°F
17/12/2020 19:26:46 PM,102.20°F,100.40°F,102.20°F,104.00°F,102.20°F,30%,105.80°F
17/12/2020 19:26:51 PM,107.60°F,100.40°F,109.40°F,104.00°F,109.40°F,31%,105.80°F
17/12/2020 19:26:56 PM,98.60°F,107.60°F,104.00°F,100.40°F,105.80°F,39%,105.80°F
17/12/2020 19:27:01 PM,98.60°F,98.60°F,98.60°F,100.40°F,98.60°F,22%,105.80°F
17/12/2020 19:27:06 PM,102.20°F,102.20°F,102.20°F,96.80°F,102.20°F,25%,105.80°F
17/12/2020 19:27:11 PM,100.40°F,96.80°F,107.60°F,107.60°F,109.40°F,46%,105.80°F
17/12/2020 19:27:16 PM,104.00°F,100.40°F,107.60°F,107.60°F,109.40°F,32%,105.80°F
17/12/2020 19:27:21 PM,98.60°F,100.40°F,102.20°F,102.20°F,102.20°F,53%,105.80°F
17/12/2020 19:27:26 PM,96.80°F,98.60°F,96.80°F,98.60°F,100.40°F,17%,105.80°F
17/12/2020 19:27:31 PM,100.40°F,102.20°F,104.00°F,105.80°F,105.80°F,56%,105.80°F
17/12/2020 19:27:36 PM,98.60°F,109.40°F,105.80°F,104.00°F,105.80°F,60%,105.80°F
17/12/2020 19:27:41 PM,102.20°F,102.20°F,107.60°F,105.80°F,109.40°F,40%,105.80°F
17/12/2020 19:27:46 PM,102.20°F,102.20°F,104.00°F,98.60°F,104.00°F,38%,105.80°F
17/12/2020 19:27:51 PM,100.40°F,102.20°F,102.20°F,100.40°F,102.20°F,24%,105.80°F
17/12/2020 19:27:56 PM,104.00°F,98.60°F,104.00°F,102.20°F,104.00°F,54%,105.80°F
17/12/2020 19:28:01 PM,98.60°F,98.60°F,95.00°F,96.80°F,98.60°F,21%,105.80°F
17/12/2020 19:28:06 PM,98.60°F,100.40°F,100.40°F,104.00°F,100.40°F,56%,105.80°F
17/12/2020 19:28:11 PM,113.00°F,111.20°F,111.20°F,105.80°F,113.00°F,28%,105.80°F
17/12/2020 19:28:16 PM,100.40°F,98.60°F,102.20°F,100.40°F,102.20°F,23%,104.00°F
17/12/2020 19:28:21 PM,104.00°F,98.60°F,107.60°F,102.20°F,107.60°F,23%,105.80°F
17/12/2020 19:28:26 PM,107.60°F,107.60°F,107.60°F,107.60°F,111.20°F,26%,105.80°F
17/12/2020 19:28:31 PM,102.20°F,104.00°F,104.00°F,105.80°F,104.00°F,21%,105.80°F
17/12/2020 19:28:36 PM,105.80°F,104.00°F,107.60°F,102.20°F,107.60°F,38%,105.80°F
17/12/2020 19:28:41 PM,113.00°F,113.00°F,116.60°F,114.80°F,116.60°F,71%,105.80°F
17/12/2020 19:28:46 PM,111.20°F,104.00°F,109.40°F,107.60°F,109.40°F,60%,105.80°F
17/12/2020 19:28:51 PM,98.60°F,102.20°F,102.20°F,104.00°F,102.20°F,26%,105.80°F
17/12/2020 19:28:56 PM,100.40°F,102.20°F,104.00°F,104.00°F,104.00°F,27%,104.00°F
17/12/2020 19:29:01 PM,100.40°F,100.40°F,102.20°F,96.80°F,102.20°F,25%,105.80°F
17/12/2020 19:29:06 PM,109.40°F,105.80°F,100.40°F,109.40°F,102.20°F,39%,105.80°F
17/12/2020 19:29:11 PM,98.60°F,98.60°F,104.00°F,98.60°F,104.00°F,16%,105.80°F
17/12/2020 19:29:16 PM,96.80°F,98.60°F,104.00°F,95.00°F,104.00°F,17%,105.80°F
17/12/2020 19:29:21 PM,100.40°F,104.00°F,105.80°F,102.20°F,105.80°F,31%,105.80°F
17/12/2020 19:29:26 PM,98.60°F,98.60°F,104.00°F,98.60°F,104.00°F,17%,105.80°F
17/12/2020 19:29:31 PM,100.40°F,104.00°F,98.60°F,98.60°F,100.40°F,27%,105.80°F
17/12/2020 19:29:36 PM,100.40°F,102.20°F,107.60°F,105.80°F,107.60°F,41%,105.80°F
17/12/2020 19:29:41 PM,104.00°F,105.80°F,105.80°F,105.80°F,105.80°F,50%,105.80°F
17/12/2020 19:29:46 PM,98.60°F,100.40°F,104.00°F,100.40°F,104.00°F,26%,105.80°F
17/12/2020 19:29:51 PM,100.40°F,100.40°F,105.80°F,100.40°F,105.80°F,22%,105.80°F
17/12/2020 19:29:56 PM,96.80°F,102.20°F,107.60°F,104.00°F,107.60°F,22%,105.80°F
17/12/2020 19:30:01 PM,102.20°F,100.40°F,100.40°F,105.80°F,100.40°F,23%,105.80°F
17/12/2020 19:30:06 PM,114.80°F,111.20°F,113.00°F,113.00°F,114.80°F,94%,105.80°F
17/12/2020 19:30:11 PM,102.20°F,98.60°F,105.80°F,102.20°F,105.80°F,32%,105.80°F
17/12/2020 19:30:16 PM,104.00°F,104.00°F,107.60°F,111.20°F,107.60°F,50%,105.80°F
17/12/2020 19:30:21 PM,98.60°F,100.40°F,107.60°F,104.00°F,109.40°F,42%,105.80°F
17/12/2020 19:30:26 PM,98.60°F,98.60°F,102.20°F,100.40°F,102.20°F,26%,105.80°F
17/12/2020 19:30:31 PM,113.00°F,111.20°F,107.60°F,113.00°F,111.20°F,48%,105.80°F
17/12/2020 19:30:36 PM,113.00°F,109.40°F,113.00°F,114.80°F,114.80°F,75%,105.80°F
17/12/2020 19:30:41 PM,98.60°F,100.40°F,105.80°F,102.20°F,105.80°F,20%,105.80°F
17/12/2020 19:30:46 PM,102.20°F,100.40°F,109.40°F,105.80°F,111.20°F,48%,105.80°F
17/12/2020 19:30:51 PM,102.20°F,100.40°F,104.00°F,102.20°F,104.00°F,21%,105.80°F
17/12/2020 19:30:56 PM,100.40°F,100.40°F,105.80°F,104.00°F,105.80°F,33%,105.80°F
17/12/2020 19:31:01 PM,100.40°F,102.20°F,102.20°F,98.60°F,102.20°F,25%,105.80°F
17/12/2020 19:31:06 PM,98.60°F,100.40°F,102.20°F,104.00°F,104.00°F,25%,105.80°F
17/12/2020 19:31:11 PM,96.80°F,96.80°F,96.80°F,98.60°F,98.60°F,20%,105.80°F
17/12/2020 19:31:16 PM,98.60°F,98.60°F,104.00°F,102.20°F,104.00°F,18%,105.80°F
17/12/2020 19:31:21 PM,111.20°F,109.40°F,107.60°F,109.40°F,109.40°F,57%,105.80°F
17/12/2020 19:31:26 PM,96.80°F,96.80°F,95.00°F,98.60°F,96.80°F,35%,105.80°F
17/12/2020 19:31:31 PM,96.80°F,98.60°F,98.60°F,100.40°F,100.40°F,20%,105.80°F
17/12/2020 19:31:36 PM,102.20°F,102.20°F,104.00°F,102.20°F,104.00°F,20%,105.80°F
17/12/2020 19:31:41 PM,102.20°F,100.40°F,104.00°F,105.80°F,104.00°F,24%,104.00°F
17/12/2020 19:31:46 PM,100.40°F,102.20°F,102.20°F,105.80°F,102.20°F,44%,105.80°F
17/12/2020 19:31:51 PM,111.20°F,109.40°F,109.40°F,109.40°F,111.20°F,76%,105.80°F
17/12/2020 19:31:56 PM,107.60°F,105.80°F,109.40°F,111.20°F,109.40°F,40%,105.80°F
17/12/2020 19:32:01 PM,100.40°F,100.40°F,107.60°F,102.20°F,107.60°F,47%,105.80°F
17/12/2020 19:32:06 PM,96.80°F,98.60°F,95.00°F,100.40°F,98.60°F,20%,104.00°F
17/12/2020 19:32:11 PM,98.60°F,102.20°F,100.40°F,100.40°F,100.40°F,25%,105.80°F
17/12/2020 19:32:16 PM,104.00°F,105.80°F,105.80°F,104.00°F,107.60°F,59%,104.00°F
17/12/2020 19:32:21 PM,98.60°F,100.40°F,100.40°F,100.40°F,100.40°F,25%,104.00°F
17/12/2020 19:32:26 PM,96.80°F,98.60°F,102.20°F,98.60°F,102.20°F,25%,105.80°F
17/12/2020 19:32:31 PM,96.80°F,102.20°F,100.40°F,104.00°F,100.40°F,25%,105.80°F
17/12/2020 19:32:36 PM,95.00°F,98.60°F,96.80°F,98.60°F,98.60°F,15%,104.00°F
17/12/2020 19:32:41 PM,102.20°F,96.80°F,104.00°F,98.60°F,104.00°F,29%,105.80°F
17/12/2020 19:32:46 PM,96.80°F,100.40°F,98.60°F,102.20°F,100.40°F,24%,105.80°F
17/12/2020 19:32:51 PM,102.20°F,98.60°F,102.20°F,104.00°F,105.80°F,29%,105.80°F
17/12/2020 19:32:56 PM,98.60°F,104.00°F,105.80°F,104.00°F,109.40°F,31%,105.80°F
17/12/2020 19:33:01 PM,104.00°F,104.00°F,105.80°F,100.40°F,105.80°F,67%,105.80°F
17/12/2020 19:33:06 PM,96.80°F,98.60°F,98.60°F,98.60°F,98.60°F,27%,105.80°F
17/12/2020 19:33:11 PM,98.60°F,98.60°F,105.80°F,105.80°F,105.80°F,33%,105.80°F
17/12/2020 19:33:16 PM,100.40°F,104.00°F,100.40°F,105.80°F,104.00°F,23%,105.80°F
17/12/2020 19:33:21 PM,102.20°F,100.40°F,100.40°F,104.00°F,102.20°F,21%,105.80°F
17/12/2020 19:33:26 PM,105.80°F,109.40°F,114.80°F,113.00°F,114.80°F,55%,105.80°F
17/12/2020 19:33:31 PM,102.20°F,100.40°F,102.20°F,100.40°F,102.20°F,14%,105.80°F
17/12/2020 19:33:36 PM,96.80°F,96.80°F,95.00°F,96.80°F,98.60°F,16%,105.80°F
17/12/2020 19:33:41 PM,98.60°F,98.60°F,102.20°F,100.40°F,102.20°F,26%,105.80°F
17/12/2020 19:33:46 PM,98.60°F,98.60°F,102.20°F,98.60°F,102.20°F,33%,105.80°F
17/12/2020 19:33:51 PM,98.60°F,96.80°F,98.60°F,98.60°F,98.60°F,17%,105.80°F
17/12/2020 19:33:56 PM,98.60°F,100.40°F,104.00°F,100.40°F,105.80°F,18%,105.80°F
17/12/2020 19:34:01 PM,102.20°F,100.40°F,102.20°F,102.20°F,102.20°F,24%,105.80°F
17/12/2020 19:34:06 PM,95.00°F,96.80°F,95.00°F,96.80°F,98.60°F,13%,105.80°F
17/12/2020 19:34:11 PM,100.40°F,100.40°F,100.40°F,100.40°F,102.20°F,38%,105.80°F
17/12/2020 19:34:16 PM,100.40°F,100.40°F,104.00°F,105.80°F,104.00°F,29%,105.80°F
17/12/2020 19:34:21 PM,98.60°F,100.40°F,96.80°F,100.40°F,98.60°F,26%,105.80°F
17/12/2020 19:34:26 PM,95.00°F,95.00°F,100.40°F,95.00°F,100.40°F,18%,105.80°F
17/12/2020 19:34:31 PM,96.80°F,95.00°F,102.20°F,98.60°F,102.20°F,18%,105.80°F
17/12/2020 19:34:36 PM,104.00°F,105.80°F,105.80°F,109.40°F,105.80°F,43%,105.80°F
17/12/2020 19:34:41 PM,96.80°F,96.80°F,96.80°F,98.60°F,100.40°F,20%,105.80°F
17/12/2020 19:34:46 PM,104.00°F,107.60°F,105.80°F,107.60°F,105.80°F,61%,105.80°F
17/12/2020 19:34:51 PM,96.80°F,98.60°F,102.20°F,98.60°F,102.20°F,24%,105.80°F
17/12/2020 19:34:56 PM,100.40°F,96.80°F,102.20°F,96.80°F,102.20°F,20%,105.80°F
17/12/2020 19:35:01 PM,96.80°F,96.80°F,98.60°F,98.60°F,100.40°F,10%,105.80°F
17/12/2020 19:35:06 PM,96.80°F,96.80°F,100.40°F,95.00°F,100.40°F,15%,105.80°F
17/12/2020 19:35:11 PM,100.40°F,98.60°F,104.00°F,100.40°F,105.80°F,39%,105.80°F
17/12/2020 19:35:16 PM,93.20°F,95.00°F,102.20°F,95.00°F,102.20°F,10%,105.80°F
17/12/2020 19:35:21 PM,95.00°F,96.80°F,95.00°F,98.60°F,98.60°F,32%,105.80°F
17/12/2020 19:35:26 PM,95.00°F,96.80°F,98.60°F,98.60°F,98.60°F,38%,105.80°F
17/12/2020 19:35:31 PM,100.40°F,96.80°F,102.20°F,98.60°F,102.20°F,30%,105.80°F
